title,map_link,cover_image,rating,privacy_price,category,address,working_hours,menu_link,webpage,phone_number,related_images,latitude,longitude,site_email,facebook_links,twitter_links,instagram_links,youtube_links,linkedin_links,about_desc
,https://www.google.com/maps/place/Motel+San+Diego/data=!4m10!3m9!1s0x80dc004ac65e798f:0x2602053f5a66bda4!5m2!4m1!1i2!8m2!3d32.8070747!4d-117.2195664!16s%2Fg%2F1tdy9c32!19sChIJj3lexkoA3IARpL1mWj8FAiY?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipObsDYlW9ToBPfkbRWX_6on7yI7_lS5iwD0LR_M=w426-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.instagram.com/motelsandiego1920/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipObsDYlW9ToBPfkbRWX_6on7yI7_lS5iwD0LR_M=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOO-1ePErofHe12B18S1gF-gLqqe3yknT_bgqRS=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMZoZBuIlGhAQ2anP8wM4nGW4p25iQu7v3DTRU6=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipOMcIDYvLK402xveRYxv9qXhXjtVrTv2IkrUWoA=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPgfOvwRr-4CrTAXw6KyagD5x7QYj9An-GuwhvL=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP4OZlrRzdu_r08gK7mNfd0M9jFSAF0vYPmBMtv=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipMUzMy0gy4zZ68Sza3kOF9VNLBxe5Lwwn69axfq=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNky0SOqdKQ-_XUZrvp6kw7R4LXVkHeeecMOx5P=w224-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dM1eHgdbDeIW1lB2u6ma5w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=57.51305&pitch=0&thumbfov=100",32.8070747,-117.2195664,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Residence+Inn+San+Diego+Sorrento+Mesa%2FSorrento+Valley/data=!4m10!3m9!1s0x80dc076ed57ef32d:0x36ecd9c501a01fee!5m2!4m1!1i2!8m2!3d32.9014732!4d-117.1886158!16s%2Fg%2F1td9qtrd!19sChIJLfN-1W4H3IAR7h-gAcXZ7DY?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPlI87oNE5UxJKw7IvVvNYcwiGSR878z5Pw5D0F=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sanaa-residence-inn-san-diego-sorrento-mesa-sorrento-valley/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPlI87oNE5UxJKw7IvVvNYcwiGSR878z5Pw5D0F=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOehTMpFpHmBu5fWNm3xuTEng1-FICZGaRQ07ke=w530-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOyfiG6_0Q3mNgmFLftBeaZN7pp1c0u_dCo8QzY=w224-h444-k-no,https://lh5.googleusercontent.com/p/AF1QipPaBPk3ngsBoKok8QdAnDJP0GV0gCG4nKKm0Yv6=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP2hAQH3qqezRRKMaYkM-va7R7-f-zQG6qLVTYD=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPqPetKUpsEg4dUaNRSwMuZiAuzJfeSaDhzrz6U=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNSH2cf_xJJQyZFPPG8EPo9A3h4BlcpLOy2UmF6=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP6aNzoWtx51Gt5ZuwC6NPquO8BcMZLi0JSYw2g=w447-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=38SDk9Vjs4SaDtPGU5OWCQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=131.4008&pitch=0&thumbfov=100",32.9014732,-117.1886158,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/DoubleTree+by+Hilton+Hotel+San+Diego+-+Hotel+Circle/data=!4m10!3m9!1s0x80deaad380bbe5e9:0xccdb4b82ef67a590!5m2!4m1!1i2!8m2!3d32.758335!4d-117.1768659!16s%2Fg%2F11_pq_fhr!19sChIJ6eW7gNOq3oARkKVn74JL28w?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPk4JftbNMbNbt1-3GO26N2LV9cIgBv5wKGwQh-=w408-h308-k-no,,,Not Available,,Not Available,Not Available,https://www.hilton.com/en/hotels/sancldt-doubletree-san-diego-hotel-circle/?SEO_id=GMB-AMER-DT-SANCLDT&y_source=1_MTM3MjY3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPk4JftbNMbNbt1-3GO26N2LV9cIgBv5wKGwQh-=w394-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOgk5VsyQ_-HGqI1XV2TLXhsLt527ICS8NE4t5T=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMDcIhIfj7EI0n4e6VKjrL8_qMc2YxnQPv0l6C0=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOKsxAAzNHwbkiTypqpciLWwxDHyNBbRtzOZjeE=w224-h298-k-no-pi0-ya80-ro0-fo100,https://lh5.googleusercontent.com/p/AF1QipP9EOghGhzIfpLJZEmPkndylfqYarbVyxaB9S8Z=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPYY-6eHvOTm_160o0C4gwZm4jc-jK7UA3VE3Ba=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNIA-LZxJjpD4ttzs31ORq8s5LT72crXgIuvONA=w530-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNsK_9inYWxVjDBdGay_poObJuTQU8izuZq9Qd3=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNFJFQXMiT5_fw8VF6g0nNdY7BGpvDNPIllqlXU=w298-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP9sUbii8a6BCjrtC-NM9XHxUmusZXDV9QSq2KE=w224-h298-k-no-pi0-ya0-ro0-fo100",32.758335,-117.1768659,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Best+Western+Plus+Island+Palms+Hotel+%26+Marina/data=!4m10!3m9!1s0x80deab9bf33ab7b7:0xe8571a8f7a5f853a!5m2!4m1!1i2!8m2!3d32.7138498!4d-117.2272847!16s%2Fg%2F1xgrn7dn!19sChIJt7c685ur3oAROoVfeo8aV-g?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOt-ocW18-SCr2-5-I9f4Ao1zxiRiwhsfB3NJr8=w426-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.bestwestern.com/en_US/book/hotel-rooms.05326.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:05326,Not Available,"https://lh5.googleusercontent.com/p/AF1QipOt-ocW18-SCr2-5-I9f4Ao1zxiRiwhsfB3NJr8=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOg2CROTX3dZAyenXbNcgbSOZ-45G5xU1p5TCRG=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNDr3nlx9OKxzI8yNDf0zuGSOPF1O-hPxkI8oBK=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOF5_ozyPSMLvZWUvagiQM3L3XvGJ6M4dU6cD-K=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOqkW1xEXsdi2MB7HVNTyZTQYwHyOjQXxx7xmSi=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM3ICgUnRrqJmHUzU5Lguxk20RyaVw_Ww6W_T4j=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP5ssvfDf7_7Pg_5wmHRdApij8pDsYasbe066jJ=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPjS8MjcLVelfjEqwCdcfChrtT11qCxmc27LrPf=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN-FRlmafWCyWrvO6hmjpzp0QErMCryVyRy-1HI=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP9mMoqQZXRt7JSWGpakJE4Ey6oAD2rar_Q82us=w224-h298-k-no-pi0-ya300-ro-0-fo100",32.7138498,-117.2272847,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Town+and+Country+San+Diego/data=!4m10!3m9!1s0x80d9552e60b5f78f:0xcba5ae24f7a445ad!5m2!4m1!1i2!8m2!3d32.7632718!4d-117.1673569!16s%2Fg%2F1tkmmvqb!19sChIJj_e1YC5V2YARrUWk9ySupcs?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO58sWuiZkiuIcj2cNFpNtM79memeIO7FdvaQxJ=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.towncountry.com/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipO58sWuiZkiuIcj2cNFpNtM79memeIO7FdvaQxJ=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOpmSRicZIcjZxBWNDCtfABQR1jrEeHuquljE-u=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM2NrC2oPcUOgTKXriqGoHQzzgOiemAbS4EsbmE=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOK89PrhXuaHl9a37NzlZgBt33qyMb3pKntgr2-=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOh7sWWMumsgExnasqXd3iT9mG_DGz_9u1wc4Xs=w224-h298-k-no-pi-0-ya358.5577-ro-0-fo100,https://lh5.googleusercontent.com/p/AF1QipOqvDfM2tBq3lJ2HNBSyxjW3B6UKsj0QQZZZsrc=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMoAMCIUomtEaTHSufKT142lkvBo2ZUoKZY2rwX=w224-h335-k-no,https://lh5.googleusercontent.com/p/AF1QipMj6iXSO9L2DcL0C_nlnxwUQSP_xAM7OJPBBFYQ=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP1Y25Ugwa4F1mCXcJKqAuDvvm_Gv6yU16Ocm7b=w381-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0cCfiASdnIkH8XczpZeiA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=323.74072&pitch=0&thumbfov=100",32.7632718,-117.1673569,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Handlery+Hotel+San+Diego/data=!4m10!3m9!1s0x80d9552cc4c0c6e1:0x69544eace8d29bb8!5m2!4m1!1i2!8m2!3d32.7614087!4d-117.1729343!16s%2Fg%2F1tctm22b!19sChIJ4cbAxCxV2YARuJvS6KxOVGk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGjO0Pa0MBlfV4UgfsIOfeeZCgeWIPwdw8WX97EYKAFLWVqJ7qWVwsNAGEHwCNNIRJmgmJYz2OVMEn-Gly2R8FLExOC5SoDQ2K3BpORljCywVtGJSnoqpgvalDD5slKrUvLPCMGYw2AIIZxY0n4EWr7fl3Rnw3JsaqEIuWszgB2VZoIQZwXrnOK-GhkG91kkwC1TA=w426-h240-k-no,,,Not Available,,Not Available,Not Available,http://sd.handlery.com/,Not Available,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhH0AjR_8MEjfk8Gmke5ebKyHXL_W4sF6JjTJ5mZ71F7H37jgo_0gawV6EMpW8i1QVPu40fPZvDKFGIYqfSFS1BbBVubsaC7cW7Lpjls4_WEnIOG5lekWB9aGp6xqT441VPxrr9i9fm60y_Pkh6HgZEdc-0o0zXUiHuK0_P4B2g07dn-Oz4LWxAgmsLDxH3N0LeKYRI=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPqPQP3T4WpvKMaSolARj4RNlKc3WwAMv9c1mC4=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO66PDwPwRes_p8hskN1a76DEJCsehnbD8Q-1TT=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipMiINRuJ8r4c0XbA8kVzoPAC571-nE_uOQu61po=w397-h298-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFWRV457TQVNq_7n7nzobGVdQq7TAzP5fFPI7RkyqdiqDs4ochSTG9t5A1ry8oBv8u2FNn0EHkLFaua4J91wEtpvLfk3IrJq7xK0FV_ExbCRG3T0LzCLiGSu3jFOQS8wgaLkFCd7WNEB55dr_x6YVHVV0D9LBWH9ReSX0c1gSLZmoKbWtwu3X5VtPFikV2nBVPQjEk=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPhAbKebYP6bGrw4FCfljcLEE-LbTqaqpiequlS=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMBzHl8M_5-KOsFdA7Y-CPk5Ms0-4Q0C3I_8AEc=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN4fGhVaIxLKnRuf9Z7YCaGPvfsCiwcw3iwzu6o=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPnCSJjvkBwN-M1VErEyDjOUMKXn0nI_crTf9lG=w224-h298-k-no-pi-0-ya80-ro-0-fo100",32.7614087,-117.1729343,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,"https://www.google.com/maps/place/Candlewood+Suites+San+Diego,+an+IHG+Hotel/data=!4m10!3m9!1s0x80deaad377eb8d99:0x6b58fdaf3f7f8b1c!5m2!4m1!1i2!8m2!3d32.757761!4d-117.175814!16s%2Fg%2F1hdz48z5g!19sChIJmY3rd9Oq3oARHIt_P6_9WGs?authuser=0&hl=en&rclk=1",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEYm_JOst3R_DcDbkXGMWbx6KTuNhvUxlqrBJCo124smZv3wubt0aGWIOK6aIzG0Q2M1mdVjlMN1hx15S0YqpYkxU9wuHU2wiFdjf3q_y_YaB7EmkUZyzVLsZuMpEaIs6BFCW4EFx3wTexEkyXrfrsXheDQC8_d8WsqmwqLKtSqMKbdG3d3EVbt=w426-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.ihg.com/candlewood/hotels/us/en/san-diego/sancr/hoteldetail?cm_mmc=GoogleMaps-_-CW-_-US-_-SANCR,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMgVtwp2mqgzKE2T1mogC9Gytmz8Li1XeN3YV8=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPAsCHLYNe9LQvbxiMHr18M_tNxR6UBxCmBgLM=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPCAACvq1KffmKaNdkPeluI6gZ7_OVwdJT2XGw=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPOSTuvwZKZhViqEGGlIjIyCyCuGWI6cngmcsk=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMrow-li5hUR5kEmmQsPTOEVRCcJXUR11VL2Zpg=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOzdmGxMunm0I8jhfwA-IG5teTxYtfarbonhPkc=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOMsGLvgDjihhivPShHgVmRRB-KR-loruESZvE=w447-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=El1fFXfk6Xne4WM7RQh6Zw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=190.38783&pitch=0&thumbfov=100",32.757761,-117.175814,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Residence+Inn+San+Diego+Del+Mar/data=!4m10!3m9!1s0x80dc063c9b8b53e9:0xe16c4cac542d2db2!5m2!4m1!1i2!8m2!3d32.9353973!4d-117.2381657!16s%2Fm%2F0myjtcp!19sChIJ6VOLmzwG3IARsi0tVKxMbOE?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEvTVFhoNHCTpzary2G0THw9X6pGEeb2NWa17-Jbg_dZwhW66h7TSv4AOhYGfunuFBKwX1V0-wRNd2shppXEsxMl1GEsHI3s6VWqkqUgNdTz6wtM4dVSZEHmGgxN9dITC0oD5kBetLWmfbxl70Fvswg2G5x-pvi2pFPayb5q0BMnRXyuz519p33=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sandl-residence-inn-san-diego-del-mar/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPjiDTPspB1tMH6Y1QxEPBWJEb6q6h92s2FBpcc=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPa7Wx66mOoamuaFJqf-CSOCs_5dwUC9883VTaA=w628-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPVtKEC52xk4lLW2iUTTIXolwjuWGHoHh6vEEtC=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPmzzLIwKBQmvMkwZXQemeKO9JCsB7a4Tcj0Kg-=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMFhOxr_hq7aO42lNjWBQNHmSV399WPQZ8uYMdj=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMZC4nzepEVVudaSGt7LoxIBwZyMWPBTYpNIPoX=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPf6AohtY0dI0qfN8CuzmEiyI-8xQdYQnvPypfp=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNyNnNAUBCyqX6jCNaisHC9r0f1g1u3T38b8P9w=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNA4kbpyYG0c4aEnuEEuZjbvyDFtVXkE9rtfJ0T=w224-h298-k-no-pi0-ya12.000009-ro-0-fo100",32.9353973,-117.2381657,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Residence+Inn+San+Diego+Rancho+Bernardo%2FScripps+Poway/data=!4m10!3m9!1s0x80dbf9a0936eca93:0x525c005ba7f589d!5m2!4m1!1i2!8m2!3d32.9373711!4d-117.1068428!16s%2Fg%2F1v8gcb2_!19sChIJk8puk6D524ARnVh_ugXAJQU?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFTdJYWYJFZVDosxv2ZuYbvwqRF2M5oy_Ct6ZB2GEq42zBoKGvDOt4iN-WtQFyO69HsiwHx7CTzuFCMd5IYzb_sNE7VkW-QGo0HlR51qfPEUYDUEJSxbUel0guL036lx1Kq_mPWMbdIVEdSNFCVOlrsy8gzCogB3Aimey0DZYKcg2SZBd8znUs=w408-h282-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sannm-residence-inn-san-diego-rancho-bernardo-scripps-poway/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPd6J2nY63ZeeNtBpIM0LkCoaE5m4GwpS6IdlNf=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOMHi6hPEEF9lJLo3HMgJwNgGocp9itrNnw7eBb=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNvKJxhdt5WErrj86dbC_ZFg1DVMnopfAqD8jc=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOU00BpXXCLpvSTkaXGCBxUx02P7SkBflOynvEk=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPQ2LhLyxpww4Qg5VYgpikhhBnHJSl6RwjoqrmU=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPAI91PEVhnsUd0pqsZrLaQhoI4tQeqTP6dzUEb=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPpdvL0M0deynEUqHFwZ2_JeOVFIaKzWlopKMpC=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMkC9AYBujl4npf4kET8oacWyV_MLZTDSqFVNKc=w224-h298-k-no-pi-0-ya1.9999986-ro-0-fo100",32.9373711,-117.1068428,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Sea+Harbor+Hotel/data=!4m10!3m9!1s0x80deaba3bd1d615f:0xdfd9eaddea3ae509!5m2!4m1!1i2!8m2!3d32.7232864!4d-117.2282939!16s%2Fg%2F1v2pqj8k!19sChIJX2EdvaOr3oARCeU66t3q2d8?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFiSyoetRxcesypeYmDaYshSUbDEuhMhEPPEEAObqxS1aSUKAz0LZ8rRhk4EHA9TKdfM5wAvp1hzVzOHUZuylVOQ29dpMRa1UpNUE0htqMBkkzJvDJc8UtEdqyhq_9fz1MXOtTkmuq9lLzQvvXk8jxUiuz8p_L5elXq5LwOs2WsB9p3AXbJYHg=w427-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.seaharborhotel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNB3TujqwLCX0_L5YVP30aVK69mtJL9Q8Qmk5ZA=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPzXRaQltAzCwVCLeK4djt5lRYVOkktoITGF3d2=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNJSWy2rcjwySOrJtwT9Bs4q86YSBVUm59A4Cv_=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipPmVGUB7usv_JBwhRprjBwMxUGVGh1gDBps_JcQ=w446-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NTpCswLBv1kAAAQqzP0vUw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=296.66473&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipPCqvmNF5xkJNreVMvB8gRoAmqod5xoUdAj6zt1=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOlVCYVCk9fVD2CFQFkKKtvPVDRzLrmm9nqpAY=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNycl8LrdP1QBuFbQyMa0ryfKvlJzOoaABAXNM6=w446-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PEd69digll0AAAQqzP0vYw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=39.41525&pitch=0&thumbfov=100",32.7232864,-117.2282939,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Homewood+Suites+by+Hilton+San+Diego+Hotel+Circle%2FSeaWorld+Area/data=!4m10!3m9!1s0x80deaad0fbf30295:0x82559f50f1686925!5m2!4m1!1i2!8m2!3d32.758759!4d-117.1831316!16s%2Fg%2F11d_72gxdl!19sChIJlQLz-9Cq3oARJWlo8VCfVYI?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipObnJpTJsSNf7OgBj9fvjt5GcSfw7diCgNQ6oQw=w408-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.hilton.com/en/hotels/sanhchw-homewood-suites-san-diego-hotel-circle-seaworld-area/?SEO_id=GMB-AMER-HG-SANHCHW&y_source=1_Nzg2MDA1NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Not Available,"https://lh5.googleusercontent.com/p/AF1QipObnJpTJsSNf7OgBj9fvjt5GcSfw7diCgNQ6oQw=w505-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMV5Hejs3NgWtKnsHTcQUhuYRFpsTA3fIPYWBol=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMHvTbvgvRlZ3iPu-WHH-k3ob-yFgne1Df_bNbV=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipMdPbMWPMT1YsTTrqfMhNkXxbhGzOYkmmvr2GkA=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNEi7FEl8evAlYuI7YdeTmzhifqi5kTvW8ZeyMO=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMh2r2VJYKh-LYDHYz2hIOBtoIaQIYDwgbT_ivn=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMu2hmXcG_pWoHLjDKqM9zZJBLuAAMvK09dttEl=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPinNw1_qJ9U1sVBKl30Xv9B9GpBF6bHJYT71p1=w298-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNCpIOvVlBf4JKY5U7u0r8QjktkbHY4icus4nIb=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNbTIlJ1XMS-ytoEZKkqQRRDWcNvZMhqV6WClB9=w224-h298-k-no-pi0-ya316.8-ro-0-fo100",32.758759,-117.1831316,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,"https://www.google.com/maps/place/THE+US+GRANT,+a+Luxury+Collection+Hotel,+San+Diego/data=!4m10!3m9!1s0x80d954a7de4514ad:0xc23d2f349e970aed!5m2!4m1!1i2!8m2!3d32.716204!4d-117.1615507!16s%2Fm%2F0463gb_!19sChIJrRRF3qdU2YAR7QqXnjQvPcI?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipOz9YuNuRWJVxAoyDOCKNzNVdA8mHhKDhzSSrGH=w426-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sanlc-the-us-grant-a-luxury-collection-hotel-san-diego/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipOz9YuNuRWJVxAoyDOCKNzNVdA8mHhKDhzSSrGH=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNJjEZ9tpSgLGyIvAwb_Ye0HLO94-isHRlaxQ-v=w224-h497-k-no,https://lh5.googleusercontent.com/p/AF1QipNiliAeKQNdJGtYKwqZ1V0VzUzzoyqTHcXH6tH3=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN0jMi8qgt9gXXGwJWlawzqoXIxPw7YDc9GA3VT=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPnPRz896dknti0wSNFgHRNQXDOCK5vL6VjlQov=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN0s2RWPlxhqhkf3jyr2gMM7_k5yCh5L4vpQC0t=w613-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN-0qmiKAUwXKqmdPH8eGDlek8rG1cgeyjhjxwE=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMFLdzI93sZl9aQHw-EnTnfognDCoVKj-EESv4=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNdm2SIeNn2SRMDrWY6XAxSXx-oacpaAv5jubsR=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOZNfLT0QygJXttCXhzHSfrNeU0hY1Mgd4J5vL5=w224-h298-k-no-pi0-ya2.2115405-ro-0-fo100",32.716204,-117.1615507,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
